"project_id","burn_id","site_id","burn_year","count_year","years_postfire","latitude","longitude","ecozone","ecozone_combined","elevation","moisture","residual_organic","tslf","canopy_combustion","cmd_sm_norm","cmd_sm_1yf","cmd_sm_2yf","cmd_diff_y1","cmd_diff_y2","abibal_basal_area","betneo_basal_area","betpap_basal_area","larlar_basal_area","picmar_basal_area","picgla_basal_area","pinban_basal_area","popbal_basal_area","poptre_basal_area","unknown_basal_area","total_basal_area","abibal_density","betneo_density","betpap_density","larlar_density","picgla_density","picmar_density","pinban_density","popbal_density","poptre_density","unknown_density","conifer_density","broad_density","total_density","abibal_sdlng_dens","betneo_sdlng_dens","betpap_sdlng_dens","larlar_sdlng_dens","picgla_sdlng_dens","picmar_sdlng_dens","pinban_sdlng_dens","popbal_sdlng_dens","poptre_sdlng_dens","total_sdlng_dens","betpap_sucker_dens","popbal_sucker_dens","poptre_sucker_dens","betula_sdlng_sucker_dens","populus_sdlng_sucker_dens","broad_sdlng_sucker_dens","conifer_sdlng_dens","total_sdlng_sucker_dens"
"NWT_Bougeau-Chavez_Kane","SS3","SS3-64-3",2014,2016,2,60.92098,-117.0249,"TAIGA PLAIN","PLAINS W",-9999,2,143.2,-9999,2,159,164,138,-5,21,-9999,0,0,0,0,0,0,-9999,0,-9999,0,-9999,0,0,0,0,0,0,-9999,0,-9999,0,0,0,-9999,-9999,-9999,0.3,-9999,0,0,-9999,0,0.3,-9999,-9999,0,0,0,0,0.3,0.3
"NWT_Bougeau-Chavez_Kane","SS3","SS3-64-3",2014,2016,2,60.92098,-117.0249,"TAIGA PLAIN","PLAINS W",-9999,2,143.2,-9999,2,159,164,138,-5,21,-9999,0,0,0,0,0,0,-9999,0,-9999,0,-9999,0,0,0,0,0,0,-9999,0,-9999,0,0,0,-9999,-9999,-9999,0.3,-9999,0,0,-9999,0,0.3,-9999,-9999,0,0,0,0,0.3,0.3
"NWT_Bougeau-Chavez_Kane","SS81","SS81-2-3",2014,2016,2,60.74844,-114.79461,"TAIGA PLAIN","PLAINS W",-9999,2,177,77,2,128,143,149,-15,-21,-9999,0,0,0.1,4.7,0,0.1,-9999,0,-9999,5,-9999,0,0,0,0,0.6,0,-9999,0,-9999,0.6,0,0.63,-9999,-9999,-9999,0,-9999,0,0,-9999,0,0,-9999,-9999,0,0,0,0,0,0
"NWT_Bougeau-Chavez_Kane","SS81","SS81-2-3",2014,2016,2,60.74844,-114.79461,"TAIGA PLAIN","PLAINS W",-9999,2,177,77,2,128,143,149,-15,-21,-9999,0,0,0.1,4.7,0,0.1,-9999,0,-9999,5,-9999,0,0,0,0,0.6,0,-9999,0,-9999,0.6,0,0.63,-9999,-9999,-9999,0,-9999,0,0,-9999,0,0,-9999,-9999,0,0,0,0,0,0
"NWT_Bougeau-Chavez_Kane","SS81","SS81-7-3",2014,2016,2,60.78886,-114.64912,"TAIGA PLAIN","PLAINS W",-9999,2,187.2,-9999,2,126,145,149,-19,-23,-9999,0,0,0.1,5.6,0,0,-9999,0,-9999,5.7,-9999,0,0,0,0,0.3,0,-9999,0,-9999,0.3,0,0.29,-9999,-9999,-9999,1.5,-9999,0,0,-9999,0,1.5,-9999,-9999,0,0,0,0,1.5,1.5
"NWT_Bougeau-Chavez_Kane","SS81","SS81-7-3",2014,2016,2,60.78886,-114.64912,"TAIGA PLAIN","PLAINS W",-9999,2,187.2,-9999,2,126,145,149,-19,-23,-9999,0,0,0.1,5.6,0,0,-9999,0,-9999,5.7,-9999,0,0,0,0,0.3,0,-9999,0,-9999,0.3,0,0.29,-9999,-9999,-9999,1.5,-9999,0,0,-9999,0,1.5,-9999,-9999,0,0,0,0,1.5,1.5
"NWT_Bougeau-Chavez_Kane","ZF17","ZF17-100-3",2014,2016,2,62.43398,-113.01625,"TAIGA SHIELD","SHIELD W",-9999,2,32.2,158,2,136,154,160,-18,-24,-9999,0,0,0,6.9,0,0,-9999,0,-9999,6.9,-9999,0,0,0,0,0.3,0,-9999,0,-9999,0.3,0,0.33,-9999,-9999,-9999,0,-9999,0,0,-9999,0,0,-9999,-9999,0,0,0,0,0,0
"NWT_Bougeau-Chavez_Kane","ZF17","ZF17-100-3",2014,2016,2,62.43398,-113.01625,"TAIGA SHIELD","SHIELD W",-9999,2,32.2,158,2,136,154,160,-18,-24,-9999,0,0,0,6.9,0,0,-9999,0,-9999,6.9,-9999,0,0,0,0,0.3,0,-9999,0,-9999,0.3,0,0.33,-9999,-9999,-9999,0,-9999,0,0,-9999,0,0,-9999,-9999,0,0,0,0,0,0
"NWT_Bougeau-Chavez_Kane","ZF17","ZF17-101-3",2014,2016,2,62.375,-113.04572,"TAIGA SHIELD","SHIELD W",-9999,3,49,213,1,136,156,162,-20,-26,-9999,0,0,0.4,7.9,0,0,-9999,0,-9999,8.3,-9999,0,0,0.1,0,0.3,0,-9999,0,-9999,0.4,0,0.36,-9999,-9999,-9999,0.5,-9999,1,0,-9999,0,1.5,-9999,-9999,0,0,0,0,1.5,1.5
"NWT_Bougeau-Chavez_Kane","ZF17","ZF17-101-3",2014,2016,2,62.375,-113.04572,"TAIGA SHIELD","SHIELD W",-9999,3,49,213,1,136,156,162,-20,-26,-9999,0,0,0.4,7.9,0,0,-9999,0,-9999,8.3,-9999,0,0,0.1,0,0.3,0,-9999,0,-9999,0.4,0,0.36,-9999,-9999,-9999,0.5,-9999,1,0,-9999,0,1.5,-9999,-9999,0,0,0,0,1.5,1.5
"NWT_Bougeau-Chavez_Kane","ZF17","ZF17-130-3",2014,2016,2,62.36863,-113.10562,"TAIGA SHIELD","SHIELD W",-9999,2,27.5,134,3,137,156,162,-19,-25,-9999,0,0,0.4,12.3,0,0,-9999,0,-9999,12.8,-9999,0,0,0,0,0.5,0,-9999,0,-9999,0.5,0,0.54,-9999,-9999,-9999,0,-9999,0,0,-9999,0,0,-9999,-9999,0,0,0,0,0,0
"NWT_Bougeau-Chavez_Kane","ZF17","ZF17-130-3",2014,2016,2,62.36863,-113.10562,"TAIGA SHIELD","SHIELD W",-9999,2,27.5,134,3,137,156,162,-19,-25,-9999,0,0,0.4,12.3,0,0,-9999,0,-9999,12.8,-9999,0,0,0,0,0.5,0,-9999,0,-9999,0.5,0,0.54,-9999,-9999,-9999,0,-9999,0,0,-9999,0,0,-9999,-9999,0,0,0,0,0,0
"NWT_Bougeau-Chavez_Kane","ZF20","ZF20-10-3",2014,2016,2,61.71535,-116.89145,"TAIGA PLAIN","PLAINS W",-9999,2,18.2,120,3,157,173,172,-16,-15,-9999,0,0,0,9.8,0,0,-9999,0,-9999,9.8,-9999,0,0,0,0,0.2,0,-9999,0,-9999,0.2,0,0.17,-9999,-9999,-9999,0,-9999,0,0,-9999,1.2,1.2,-9999,-9999,0,0,1.2,1.2,0,1.2
"NWT_Bougeau-Chavez_Kane","ZF20","ZF20-10-3",2014,2016,2,61.71535,-116.89145,"TAIGA PLAIN","PLAINS W",-9999,2,18.2,120,3,157,173,172,-16,-15,-9999,0,0,0,9.8,0,0,-9999,0,-9999,9.8,-9999,0,0,0,0,0.2,0,-9999,0,-9999,0.2,0,0.17,-9999,-9999,-9999,0,-9999,0,0,-9999,1.2,1.2,-9999,-9999,0,0,1.2,1.2,0,1.2
"NWT_Bougeau-Chavez_Kane","ZF20","ZF20-105-3",2014,2016,2,61.69452,-116.92653,"TAIGA PLAIN","PLAINS W",-9999,2,56.8,53,3,160,173,169,-13,-9,-9999,0,0,0,0.6,1,0,-9999,0,-9999,1.6,-9999,0,0,0,0,0.1,0,-9999,0,-9999,0.1,0,0.07,-9999,-9999,-9999,0,-9999,0,0,-9999,0,0,-9999,-9999,0,0,0,0,0,0
"NWT_Bougeau-Chavez_Kane","ZF20","ZF20-105-3",2014,2016,2,61.69452,-116.92653,"TAIGA PLAIN","PLAINS W",-9999,2,56.8,53,3,160,173,169,-13,-9,-9999,0,0,0,0.6,1,0,-9999,0,-9999,1.6,-9999,0,0,0,0,0.1,0,-9999,0,-9999,0.1,0,0.07,-9999,-9999,-9999,0,-9999,0,0,-9999,0,0,-9999,-9999,0,0,0,0,0,0
"YK","LI","LI-1",2005,2008,3,66.15598,-137.15243,"TAIGA CORDILLERA","CORDILLERA",603,2,10.4,134,1,33,68,35,-35,-2,-9999,-9999,-9999,-9999,22,-9999,-9999,-9999,-9999,-9999,22,-9999,-9999,-9999,-9999,-9999,0.6,-9999,-9999,-9999,-9999,0.6,0,0.57,-9999,-9999,-9999,-9999,-9999,7.4,-9999,-9999,-9999,7.4,-9999,-9999,-9999,0,0,0,7.4,7.4
"YK","LI","LI-2",2005,2008,3,66.15614,-137.14112,"TAIGA CORDILLERA","CORDILLERA",611,2,2.3,127,1,33,67,34,-34,-1,-9999,-9999,-9999,-9999,15.2,-9999,-9999,-9999,-9999,-9999,15.2,-9999,-9999,-9999,-9999,-9999,0.8,-9999,-9999,-9999,-9999,0.8,0,0.77,-9999,-9999,-9999,-9999,-9999,3.6,-9999,-9999,-9999,3.6,-9999,-9999,-9999,0,0,0,3.6,3.6
"YK","LI","LI-3",2005,2008,3,66.15981,-137.10985,"TAIGA CORDILLERA","CORDILLERA",643,2,12.3,155,1,31,66,34,-35,-3,-9999,-9999,-9999,-9999,21,-9999,-9999,-9999,-9999,-9999,21,-9999,-9999,-9999,-9999,-9999,0.7,-9999,-9999,-9999,-9999,0.7,0,0.65,-9999,-9999,-9999,-9999,-9999,3.2,-9999,-9999,-9999,3.2,-9999,-9999,-9999,0,0,0,3.2,3.2
"YK","LI","LI-4",2005,2008,3,66.16231,-137.09163,"TAIGA CORDILLERA","CORDILLERA",669,2,4.7,112,1,28,64,32,-36,-4,-9999,-9999,-9999,-9999,23.8,-9999,-9999,-9999,-9999,-9999,23.8,-9999,-9999,-9999,-9999,-9999,0.5,-9999,-9999,-9999,-9999,0.5,0,0.53,-9999,-9999,-9999,-9999,-9999,3.6,-9999,-9999,-9999,3.6,-9999,-9999,-9999,0,0,0,3.6,3.6
"YK","LI","LI-5",2005,2008,3,66.16753,-137.06427,"TAIGA CORDILLERA","CORDILLERA",623,2,5,141,1,31,66,33,-35,-2,-9999,-9999,-9999,-9999,13,-9999,-9999,-9999,-9999,-9999,13,-9999,-9999,-9999,-9999,-9999,0.4,-9999,-9999,-9999,-9999,0.4,0,0.38,-9999,-9999,-9999,-9999,-9999,5,-9999,-9999,-9999,5,-9999,-9999,-9999,0,0,0,5,5
"YK","LI","LI-6",2005,2008,3,66.18105,-137.02184,"TAIGA CORDILLERA","CORDILLERA",639,2,3.8,141,1,29,64,32,-35,-3,-9999,-9999,-9999,-9999,12.3,-9999,-9999,-9999,-9999,-9999,12.3,-9999,-9999,-9999,-9999,-9999,0.3,-9999,-9999,-9999,-9999,0.3,0,0.27,-9999,-9999,-9999,-9999,-9999,1.4,-9999,-9999,-9999,1.4,-9999,-9999,-9999,0,0,0,1.4,1.4
"YK","LI","LI-7",2005,2008,3,66.18379,-137.01604,"TAIGA CORDILLERA","CORDILLERA",645,2,4.9,147,1,29,64,32,-35,-3,-9999,-9999,-9999,-9999,18.2,-9999,-9999,-9999,-9999,-9999,18.2,-9999,-9999,-9999,-9999,-9999,0.5,-9999,-9999,-9999,-9999,0.5,0,0.45,-9999,-9999,-9999,-9999,-9999,1.2,-9999,-9999,-9999,1.2,-9999,-9999,-9999,0,0,0,1.2,1.2
"YK","LI","LI-8",2005,2008,3,66.18867,-137.00118,"TAIGA CORDILLERA","CORDILLERA",649,2,8.1,124,1,29,64,32,-35,-3,-9999,-9999,-9999,-9999,7.9,-9999,-9999,-9999,-9999,-9999,7.9,-9999,-9999,-9999,-9999,-9999,0.2,-9999,-9999,-9999,-9999,0.2,0,0.17,-9999,-9999,-9999,-9999,-9999,1.6,-9999,-9999,-9999,1.6,-9999,-9999,-9999,0,0,0,1.6,1.6
"YK","SI","SI-1",2005,2008,3,66.08902,-137.29881,"TAIGA CORDILLERA","CORDILLERA",592,2,2.1,15,3,31,67,35,-36,-4,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,0,0,0,0,0
"YK","SI","SI-2",2005,2008,3,66.101,-137.28248,"TAIGA CORDILLERA","CORDILLERA",623,2,0.3,15,3,27,63,33,-36,-6,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,0,0,0,0,0
"YK","SI","SI-3",2005,2008,3,66.11072,-137.287,"TAIGA CORDILLERA","CORDILLERA",619,2,0.8,15,3,27,63,34,-36,-7,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,0.4,-9999,-9999,-9999,0.4,-9999,-9999,-9999,0,0,0,0.4,0.4
"YK","SI","SI-4",2005,2008,3,66.15533,-137.15949,"TAIGA CORDILLERA","CORDILLERA",603,2,3.4,14,3,33,68,35,-35,-2,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,0.2,-9999,-9999,-9999,0.2,-9999,-9999,-9999,0,0,0,0.2,0.2
"YK","SI","SI-5",2005,2008,3,66.15802,-137.16263,"TAIGA CORDILLERA","CORDILLERA",612,2,2.5,14,3,31,67,34,-36,-3,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,0,0,0,0,0
"YK","SI","SI-6",2005,2008,3,66.16425,-137.08722,"TAIGA CORDILLERA","CORDILLERA",661,2,0,14,3,29,64,33,-35,-4,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,0,0,0,0,0
"YK","SI","SI-7",2005,2008,3,66.17841,-137.02565,"TAIGA CORDILLERA","CORDILLERA",623,2,1.9,14,3,30,66,33,-36,-3,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,0,-9999,-9999,-9999,0,0,0,0,0
"YK","SI","SI-8",2005,2008,3,66.18479,-137.01489,"TAIGA CORDILLERA","CORDILLERA",644,2,2.2,14,3,29,64,32,-35,-3,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,0.2,-9999,-9999,-9999,0.2,-9999,-9999,-9999,0,0,0,0.2,0.2
"CIMP","ZF26","ZF26-104A",2014,2017,3,64.13645,-114.21108,"TAIGA SHIELD","SHIELD W",384.4,3,31.2,78,3,108,130,138,-22,-30,-9999,0,-9999,0,2.9,0,0,-9999,0,-9999,2.9,-9999,0,-9999,0,0,0.9,0,-9999,0,-9999,0.9,0,0.97,-9999,0,-9999,0,-9999,1.2,0,-9999,0,1.2,-9999,-9999,-9999,0,0,0,1.2,1.2
"CIMP","ZF26","ZF26-104B",2014,2017,3,64.13718,-114.20659,"TAIGA SHIELD","SHIELD W",401.3,1,4,123,3,105,128,137,-23,-32,-9999,0.4,-9999,0,2.5,0,0,-9999,0,-9999,2.9,-9999,0.1,-9999,0,0,0.6,0,-9999,0,-9999,0.6,0.1,0.72,-9999,0,-9999,0,-9999,0.6,0,-9999,0,0.6,-9999,-9999,-9999,0,0,0,0.6,0.6
"CIMP","ZF26","ZF26-104C",2014,2017,3,64.1383,-114.20531,"TAIGA SHIELD","SHIELD W",389.2,2,7.1,157,1,107,130,138,-23,-31,-9999,0,-9999,0,3.6,0,0,-9999,0,-9999,4.6,-9999,0,-9999,0,0,0.3,0,-9999,0,-9999,0.3,0,0.52,-9999,0,-9999,0,-9999,1.2,0,-9999,0,1.2,-9999,-9999,-9999,0,0,0,1.2,1.2
"CIMP","ZF26","ZF26-112A",2014,2017,3,64.13275,-114.29137,"TAIGA SHIELD","SHIELD W",379.8,1,4.3,59,1,109,131,139,-22,-30,-9999,0.2,-9999,0,0.1,0,0,-9999,0,-9999,0.3,-9999,0,-9999,0,0,0.1,0,-9999,0,-9999,0.1,0,0.1,-9999,1,-9999,0,-9999,0,0,-9999,0,1,-9999,-9999,-9999,1,0,1,0,1
"CIMP","ZF26","ZF26-112B",2014,2017,3,64.13318,-114.29533,"TAIGA SHIELD","SHIELD W",376.8,3,42.3,59,1,109,131,139,-22,-30,-9999,0,-9999,0,0.7,0,0,-9999,0,-9999,0.7,-9999,0,-9999,0,0,0.1,0,-9999,0,-9999,0.1,0,0.1,-9999,0,-9999,0,-9999,1.8,0,-9999,0,1.8,-9999,-9999,-9999,0,0,0,1.8,1.8
"CIMP","ZF26","ZF26-112C",2014,2017,3,64.13204,-114.2945,"TAIGA SHIELD","SHIELD W",382.9,3,39.3,59,1,108,131,139,-23,-31,-9999,0,-9999,0,9,0,0,-9999,0,-9999,9.1,-9999,0,-9999,0,0,0.8,0,-9999,0,-9999,0.8,0,0.85,-9999,0.8,-9999,0,-9999,2.2,0,-9999,0.2,3.2,-9999,-9999,-9999,0.8,0.2,1,2.2,3.2
"CIMP","ZF26","ZF26-113A",2014,2017,3,64.12966,-114.29962,"TAIGA SHIELD","SHIELD W",392.4,3,45.6,169,2,107,130,139,-23,-32,-9999,0,-9999,0,0.6,0,0,-9999,0,-9999,0.9,-9999,0,-9999,0,0,0.3,0,-9999,0,-9999,0.3,0,0.27,-9999,0,-9999,0,-9999,0.4,0,-9999,0,0.4,-9999,-9999,-9999,0,0,0,0.4,0.4
"CIMP","ZF26","ZF26-113B",2014,2017,3,64.13075,-114.30075,"TAIGA SHIELD","SHIELD W",407.8,1,3,38,1,106,128,136,-22,-30,-9999,0.5,-9999,0,2.4,0,0,-9999,0,-9999,2.9,-9999,0.3,-9999,0,0,0.2,0,-9999,0,-9999,0.2,0.3,0.55,-9999,0,-9999,0,-9999,0,0,-9999,0,0,-9999,-9999,-9999,0,0,0,0,0
"CIMP","ZF26","ZF26-113C",2014,2017,3,64.13228,-114.30154,"TAIGA SHIELD","SHIELD W",387.3,2,4,30,1,108,130,139,-22,-31,-9999,1.2,-9999,0,0.2,0,0,-9999,0,-9999,1.3,-9999,0.7,-9999,0,0,0.1,0,-9999,0,-9999,0.1,0.7,0.8,-9999,0.2,-9999,0,-9999,0,0,-9999,0,0.2,-9999,-9999,-9999,0.2,0,0.2,0,0.2
"CIMP","ZF26","ZF26-118A",2014,2017,3,64.12285,-114.29526,"TAIGA SHIELD","SHIELD W",398.4,1,3.2,36,1,106,130,139,-24,-33,-9999,1.5,-9999,0,0,0,0,-9999,0,-9999,2.3,-9999,0.4,-9999,0,0,0.1,0,-9999,0,-9999,0.1,0.4,0.95,-9999,15.6,-9999,0,-9999,0,0,-9999,0,15.6,-9999,-9999,-9999,15.6,0,15.6,0,15.6
"CIMP","ZF26","ZF26-118B",2014,2017,3,64.12315,-114.29254,"TAIGA SHIELD","SHIELD W",365.3,3,30.3,81,1,109,132,140,-23,-31,-9999,0,-9999,0,1.4,0,0,-9999,0,-9999,1.4,-9999,0,-9999,0,0,0.5,0,-9999,0,-9999,0.5,0,0.55,-9999,1,-9999,0,-9999,0.8,0,-9999,0,1.8,-9999,-9999,-9999,1,0,1,0.8,1.8
"CIMP","ZF26","ZF26-118C",2014,2017,3,64.12434,-114.2931,"TAIGA SHIELD","SHIELD W",359.2,2,5.2,36,2,109,132,141,-23,-32,-9999,0,-9999,0,0.7,0,0,-9999,0,-9999,0.7,-9999,0,-9999,0,0,0.5,0,-9999,0,-9999,0.5,0,0.58,-9999,2.6,-9999,0,-9999,0.6,0,-9999,0,3.2,-9999,-9999,-9999,2.6,0,2.6,0.6,3.2
"CIMP","ZF26","ZF26-50A",2014,2017,3,64.16911,-114.23951,"TAIGA SHIELD","SHIELD W",371.3,1,6.3,98,1,108,131,140,-23,-32,-9999,0,-9999,0,3.3,0,0,-9999,0,-9999,3.3,-9999,0,-9999,0,0,0.6,0,-9999,0,-9999,0.6,0,0.57,-9999,5.2,-9999,0,-9999,0,0,-9999,0,5.2,-9999,-9999,-9999,5.2,0,5.2,0,5.2
"CIMP","ZF26","ZF26-50B",2014,2017,3,64.17042,-114.24194,"TAIGA SHIELD","SHIELD W",374.3,1,3.5,65,1,108,131,140,-23,-32,-9999,0.6,-9999,0,2.7,0,0,-9999,0,-9999,3.3,-9999,0.2,-9999,0,0,0.2,0,-9999,0,-9999,0.2,0.2,0.4,-9999,1.6,-9999,0,-9999,0.6,0,-9999,0,2.2,-9999,-9999,-9999,1.6,0,1.6,0.6,2.2
"CIMP","ZF26","ZF26-50C",2014,2017,3,64.16988,-114.2375,"TAIGA SHIELD","SHIELD W",368.9,3,34,98,1,108,131,141,-23,-33,-9999,0,-9999,0,4.8,0,0,-9999,0,-9999,4.8,-9999,0,-9999,0,0,0.4,0,-9999,0,-9999,0.4,0,0.38,-9999,0,-9999,0,-9999,0.4,0,-9999,0,0.4,-9999,-9999,-9999,0,0,0,0.4,0.4
"CIMP","ZF26","ZF26-54A",2014,2017,3,64.16182,-114.25652,"TAIGA SHIELD","SHIELD W",370,3,16.6,126,1,108,132,141,-24,-33,-9999,0,-9999,0,5.9,0,0,-9999,0,-9999,5.9,-9999,0,-9999,0,0,0.3,0,-9999,0,-9999,0.3,0,0.33,-9999,0.2,-9999,0,-9999,1.4,0,-9999,0,1.6,-9999,-9999,-9999,0.2,0,0.2,1.4,1.6
"CIMP","ZF26","ZF26-54B",2014,2017,3,64.16096,-114.25851,"TAIGA SHIELD","SHIELD W",371.8,2,9.7,126,1,108,132,141,-24,-33,-9999,0.1,-9999,0,2.8,0,0,-9999,0,-9999,2.9,-9999,0.1,-9999,0,0,0.1,0,-9999,0,-9999,0.1,0.1,0.2,-9999,0,-9999,0,-9999,1.2,0,-9999,0,1.2,-9999,-9999,-9999,0,0,0,1.2,1.2
"CIMP","ZF26","ZF26-54C",2014,2017,3,64.15998,-114.26511,"TAIGA SHIELD","SHIELD W",407.8,1,4.9,44,1,107,130,139,-23,-32,-9999,0,-9999,0,3.7,0,0,-9999,0,-9999,3.7,-9999,0,-9999,0,0,0.2,0,-9999,0,-9999,0.2,0,0.17,-9999,0.2,-9999,0,-9999,0,0,-9999,0,0.2,-9999,-9999,-9999,0.2,0,0.2,0,0.2
"CIMP","ZF26","ZF26-5A",2014,2017,3,64.16202,-114.2733,"TAIGA SHIELD","SHIELD W",365.4,1,4.1,142,2,109,131,140,-22,-31,-9999,0,-9999,0,2.3,0,0,-9999,0,-9999,2.3,-9999,0,-9999,0,0,0.3,0,-9999,0,-9999,0.3,0,0.28,-9999,0,-9999,0,-9999,0,0,-9999,0,0,-9999,-9999,-9999,0,0,0,0,0
"CIMP","ZF26","ZF26-5B",2014,2017,3,64.16306,-114.27381,"TAIGA SHIELD","SHIELD W",356.6,2,10.1,142,1,109,132,140,-23,-31,-9999,0,-9999,0,3.6,0,0,-9999,0,-9999,3.6,-9999,0,-9999,0,0,0.4,0,-9999,0,-9999,0.4,0,0.37,-9999,0.4,-9999,0,-9999,0.2,0,-9999,0,0.6,-9999,-9999,-9999,0.4,0,0.4,0.2,0.6
"CIMP","ZF26","ZF26-5C",2014,2017,3,64.16184,-114.27559,"TAIGA SHIELD","SHIELD W",352.2,3,33.4,142,0,109,133,142,-24,-33,-9999,0,-9999,0,3.9,0,0,-9999,0,-9999,3.9,-9999,0,-9999,0,0,1.5,0,-9999,0,-9999,1.5,0,1.45,-9999,0,-9999,0,-9999,0.6,0,-9999,0,0.6,-9999,-9999,-9999,0,0,0,0.6,0.6
"CIMP","ZF26","ZF26-66A",2014,2017,3,64.14418,-114.22729,"TAIGA SHIELD","SHIELD W",394.5,1,3.8,99,1,106,128,137,-22,-31,-9999,0,-9999,0,1.9,0,0,-9999,0,-9999,1.9,-9999,0,-9999,0,0,0.2,0,-9999,0,-9999,0.2,0,0.15,-9999,0.6,-9999,0,-9999,0.6,0,-9999,0,1.2,-9999,-9999,-9999,0.6,0,0.6,0.6,1.2
"CIMP","ZF26","ZF26-66B",2014,2017,3,64.14268,-114.22427,"TAIGA SHIELD","SHIELD W",378.5,3,26.9,154,1,108,131,138,-23,-30,-9999,0,-9999,0,4.9,0,0,-9999,0,-9999,5.1,-9999,0,-9999,0,0,0.6,0,-9999,0,-9999,0.6,0,0.77,-9999,0.2,-9999,0,-9999,0.8,0,-9999,0,1,-9999,-9999,-9999,0.2,0,0.2,0.8,1
"CIMP","ZF26","ZF26-66C",2014,2017,3,64.14216,-114.22957,"TAIGA SHIELD","SHIELD W",408,1,1.9,99,1,105,128,137,-23,-32,-9999,1.3,-9999,0,1,0,0,-9999,0,-9999,2.3,-9999,0.2,-9999,0,0,0.1,0,-9999,0,-9999,0.1,0.2,0.35,-9999,2.6,-9999,0,-9999,0,0,-9999,0,2.6,-9999,-9999,-9999,2.6,0,2.6,0,2.6
"CIMP","ZF26","ZF26-6A",2014,2017,3,64.16884,-114.22285,"TAIGA SHIELD","SHIELD W",360.7,3,9.3,65,1,109,131,141,-22,-32,-9999,0,-9999,0,0.7,0,0,-9999,0,-9999,0.7,-9999,0,-9999,0,0,0.4,0,-9999,0,-9999,0.4,0,0.43,-9999,0.2,-9999,0,-9999,3.4,0,-9999,0,3.6,-9999,-9999,-9999,0.2,0,0.2,3.4,3.6
"CIMP","ZF26","ZF26-6B",2014,2017,3,64.16858,-114.22685,"TAIGA SHIELD","SHIELD W",366.5,2,10.3,89,1,108,131,139,-23,-31,-9999,0,-9999,0,5.5,0,0,-9999,0,-9999,5.5,-9999,0,-9999,0,0,0.3,0,-9999,0,-9999,0.3,0,0.33,-9999,0,-9999,0,-9999,3.2,0,-9999,0,3.2,-9999,-9999,-9999,0,0,0,3.2,3.2
"CIMP","ZF26","ZF26-6C",2014,2017,3,64.16859,-114.23032,"TAIGA SHIELD","SHIELD W",373.9,1,3.7,89,1,108,131,139,-23,-31,-9999,0.2,-9999,0,2.5,0,0,-9999,0,-9999,2.8,-9999,0.1,-9999,0,0,0.2,0,-9999,0,-9999,0.2,0.1,0.33,-9999,0,-9999,0,-9999,0,0,-9999,0,0,-9999,-9999,-9999,0,0,0,0,0
"CIMP","ZF26","ZF26-7A",2014,2017,3,64.14247,-114.20419,"TAIGA SHIELD","SHIELD W",387,2,3.2,115,1,107,130,138,-23,-31,-9999,0,-9999,0,4.3,0,0,-9999,0,-9999,4.3,-9999,0,-9999,0,0,0.1,0,-9999,0,-9999,0.1,0,0.05,-9999,0,-9999,0,-9999,1.8,0,-9999,0,1.8,-9999,-9999,-9999,0,0,0,1.8,1.8
"CIMP","ZF26","ZF26-7B",2014,2017,3,64.1439,-114.2009,"TAIGA SHIELD","SHIELD W",359.6,1,2,115,2,108,132,141,-24,-33,-9999,0,-9999,0,1.6,0,0,-9999,0,-9999,1.6,-9999,0,-9999,0,0,0.4,0,-9999,0,-9999,0.4,0,0.43,-9999,0.2,-9999,0,-9999,0,0,-9999,0,0.2,-9999,-9999,-9999,0.2,0,0.2,0,0.2
